LL_LAT,LL_LON,UL_LAT,UL_LON,UR_LAT,UR_LON,LR_LAT,LR_LON,MISSION,ROLL,FRAME,YYYYMMDD,NADIR_LAT,NADIR_LON,SQ_KM_AREA,ORIENTATION,URL
-11.793134,39.268537,-13.381164,39.346864,-13.456725,41.757755,-11.868695,41.679428,ISS062,E,115445,20200326,-15.1,40.1,46223,2.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-115445.JPG
-11.796983,40.815771,-11.886920,40.265898,-12.891991,40.364496,-12.802054,40.914369,ISS068,E,57809,20230224,-8.9,40.1,6797,-82.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS068/ISS068-E-57809.JPG
-11.849793,48.121294,-14.462930,47.972541,-14.232437,49.732074,-11.619300,49.880826,ISS042,E,25081,20141207,-15.7,46.5,55089,267.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS042/ISS042-E-25081.JPG
-11.858428,33.607946,-14.481855,33.748192,-14.366530,35.575162,-11.743103,35.434916,ISS063,E,64119,20200801,-14.7,33.4,58035,-87.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS063/ISS063-E-64119.JPG
-11.869902,-52.784543,-11.910778,-53.675553,-12.688399,-53.734932,-12.647522,-52.843922,ISS060,E,46952,20190828,-10.8,-59.2,8360,267.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS060/ISS060-E-46952.JPG
-11.878157,-76.467960,-11.982678,-77.092402,-12.838347,-77.046212,-12.733825,-76.421770,ISS067,E,89628,20220528,-12.7,-78.2,6526,-87.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-89628.JPG
-11.878784,-57.827818,-13.041326,-57.790264,-12.978527,-56.861450,-11.815985,-56.899005,ISS063,E,31911,20200621,-12.9,-52.7,13095,91.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS063/ISS063-E-31911.JPG
-11.932105,-51.537459,-11.750547,-52.519100,-13.046552,-52.882566,-13.228111,-51.900925,ISS069,E,28988,20230704,-11.3,-51.1,16190,256.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS069/ISS069-E-28988.JPG
-11.933793,29.332247,-11.986876,30.312222,-10.828474,30.365448,-10.775391,29.385473,ISS066,E,97883,20211229,-11.3,32.4,13824,87.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-97883.JPG
-11.998626,40.797267,-12.079085,40.247766,-13.068268,40.334746,-12.987809,40.884247,ISS068,E,57810,20230224,-8.9,40.1,6659,-83.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS068/ISS068-E-57810.JPG
-12.022740,29.901585,-11.585818,30.216840,-11.176797,29.532241,-11.613720,29.216986,ISS062,E,103261,20200320,-10.4,32.1,5196,145.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-103261.JPG
-12.046549,-51.814701,-12.044129,-52.680943,-13.206160,-52.837451,-13.208580,-51.971209,ISS069,E,28987,20230704,-11.1,-51.2,12176,262.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS069/ISS069-E-28987.JPG
-12.079270,-70.730486,-12.007824,-71.980088,-13.471435,-71.800839,-13.542880,-70.551237,ISS064,E,11006,20201208,-17.9,-68.5,21947,10.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-11006.JPG
-12.116246,141.557506,-13.030590,141.433445,-13.101036,142.060120,-12.186692,142.184181,ISS062,E,124389,20200404,-13.2,141.4,7034,82.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-124389.JPG
-12.117628,141.580282,-13.031517,141.456646,-13.101562,142.076458,-12.187672,142.200094,ISS062,E,124390,20200404,-13.1,141.5,6954,82.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-124390.JPG
-12.124846,136.712692,-14.350342,135.221757,-15.330421,136.600577,-13.104925,138.091512,ISS065,E,216757,20210804,-12.4,135.3,54522,59.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-216757.JPG
-12.149870,135.599900,-13.739863,134.815969,-14.281870,136.605973,-12.691877,137.389904,ISS062,E,124371,20200404,-15.7,139.5,39458,73.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-124371.JPG
-12.160132,40.844318,-11.845929,39.843754,-12.315772,39.901244,-12.629976,40.901807,ISS052,E,33334,20170806,-17.0,42.4,5474,-85.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS052/ISS052-E-33334.JPG
-12.194100,40.782250,-12.282292,40.234092,-13.274906,40.304931,-13.186714,40.853088,ISS068,E,57811,20230224,-9.0,40.2,6652,-84.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS068/ISS068-E-57811.JPG
-12.210236,-52.567719,-13.447405,-52.375517,-13.396856,-52.032296,-12.159687,-52.224499,ISS063,E,31915,20200621,-14.0,-51.8,5248,-70.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS063/ISS063-E-31915.JPG
-12.220894,39.399370,-13.714717,39.474272,-13.687590,41.704438,-12.193767,41.629537,ISS062,E,115444,20200326,-15.1,40.0,40256,2.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-115444.JPG
-12.257700,-38.980029,-13.485697,-39.254849,-13.731358,-38.193314,-12.503360,-37.918494,ISS064,E,44457,20210317,-17.5,-39.2,16554,-20.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-44457.JPG
-12.280038,-59.654545,-15.026841,-60.851400,-16.374225,-58.523516,-13.627422,-57.326661,ISS063,E,93472,20200922,-16.5,-56.4,96116,249.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS063/ISS063-E-93472.JPG
-12.327474,40.860886,-12.756808,40.147107,-13.522466,40.332076,-13.093132,41.045854,ISS061,E,21269,20191029,-7.5,42.7,7559,-80.1,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS061/ISS061-E-21269.JPG
-12.336657,45.472822,-12.451227,44.815556,-13.265645,44.925915,-13.151076,45.583182,ISS065,E,416185,20210922,-12.0,47.6,6621,-84.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-416185.JPG
-12.347872,45.449601,-12.440516,44.811325,-13.247403,44.906044,-13.154759,45.544320,ISS065,E,416184,20210922,-12.2,47.5,6329,-84.1,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-416184.JPG
-12.377189,132.051056,-12.864059,132.262202,-11.957477,132.963686,-11.470607,132.752540,ISS069,E,30348,20230707,-5.6,134.1,6455,24.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS069/ISS069-E-30348.JPG
-12.387819,44.894953,-13.256496,44.797572,-13.316658,45.476582,-12.447981,45.573963,ISS056,E,102117,20180801,-14.6,45.8,7196,84.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS056/ISS056-E-102117.JPG
-12.388580,40.783777,-12.478670,40.234786,-13.482523,40.296372,-13.392432,40.845363,ISS068,E,57812,20230224,-9.0,40.2,6722,-85.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS068/ISS068-E-57812.JPG
-12.399211,-66.150815,-12.472156,-64.854848,-10.759021,-64.302039,-10.686077,-65.598006,ISS067,E,119784,20220607,-9.1,-62.2,27440,73.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-119784.JPG
-12.407061,-39.055781,-13.654188,-39.292780,-13.743824,-38.276470,-12.496696,-38.039471,ISS064,E,44458,20210317,-17.4,-39.2,15555,-19.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-44458.JPG
-12.437021,40.219977,-12.590000,40.959007,-10.572928,40.912834,-10.419949,40.173804,ISS043,E,106142,20150411,-16.5,41.2,18014,92.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS043/ISS043-E-106142.JPG
-12.442476,-39.053099,-13.576000,-39.080793,-13.267293,-38.070362,-12.133769,-38.042669,ISS064,E,44459,20210317,-17.2,-39.0,13733,-1.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-44459.JPG
-12.444999,40.520677,-12.162728,41.316189,-11.292053,40.769866,-11.574324,39.974354,ISS067,E,302327,20220829,-12.3,44.1,10269,114.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-302327.JPG
-12.448966,-50.467220,-12.958521,-52.394869,-14.037251,-52.319896,-13.527697,-50.392247,ISS060,E,54347,20190904,-13.4,-61.1,25543,-88.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS060/ISS060-E-54347.JPG
-12.459610,40.238564,-12.600163,40.965861,-10.565475,40.910809,-10.424922,40.183512,ISS043,E,106141,20150411,-16.5,41.2,17874,92.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS043/ISS043-E-106141.JPG
-12.464220,-75.816008,-15.155269,-76.599256,-16.001593,-73.929686,-13.310544,-73.146438,ISS063,E,52994,20200722,-21.9,-79.4,94240,-24.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS063/ISS063-E-52994.JPG
-12.464292,40.233408,-12.611684,40.965128,-10.589180,40.921341,-10.441788,40.189621,ISS043,E,106140,20150411,-16.5,41.2,17889,92.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS043/ISS043-E-106140.JPG
-12.479058,-59.189878,-15.115882,-60.424639,-16.403442,-58.466437,-13.766618,-57.231676,ISS063,E,93471,20200922,-16.5,-56.4,81027,246.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS063/ISS063-E-93471.JPG
-12.489661,131.740537,-13.018859,131.889147,-12.160584,132.707288,-11.631386,132.558678,ISS069,E,30351,20230707,-6.2,134.5,6785,15.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS069/ISS069-E-30351.JPG
-12.521054,136.068229,-14.845999,134.762848,-15.739066,136.415564,-13.414122,137.720945,ISS066,E,182304,20220107,-13.1,135.5,60177,240.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-182304.JPG
-12.539083,136.049976,-14.868333,134.760904,-15.728821,136.414085,-13.399570,137.703157,ISS066,E,182307,20220107,-13.1,135.5,59595,242.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-182307.JPG
-12.570593,-38.957834,-13.387634,-38.978602,-13.190179,-38.241655,-12.373137,-38.220887,ISS064,E,44460,20210317,-17.0,-38.8,7224,-2.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-44460.JPG
-12.591180,-38.961820,-13.405218,-38.985723,-13.213116,-38.244343,-12.399078,-38.220440,ISS064,E,44461,20210317,-16.9,-38.8,7234,-2.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-44461.JPG
-12.593249,-57.481642,-12.810531,-58.276670,-13.891596,-57.990931,-13.674314,-57.195902,ISS066,E,146231,20220217,-13.6,-59.2,11116,-76.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-146231.JPG
-12.622160,-51.604252,-12.624217,-52.890465,-14.203548,-53.255578,-14.201491,-51.969364,ISS069,E,28989,20230704,-11.6,-50.9,24476,258.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS069/ISS069-E-28989.JPG
-12.656714,47.680993,-14.846036,47.397959,-15.350007,50.703959,-13.160686,50.986993,ISS020,E,34039,20090825,-12.7,43.1,88735,267.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS020/ISS020-E-34039.JPG
-12.665551,135.244121,-11.946887,135.440511,-11.625638,134.333487,-12.344301,134.137096,ISS066,E,182265,20220107,-11.3,134.2,10402,164.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-182265.JPG
-12.667451,135.252718,-11.946929,135.446264,-11.624480,134.338183,-12.345002,134.144636,ISS066,E,182266,20220107,-11.3,134.2,10428,164.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-182266.JPG
-12.671372,135.249005,-11.950310,135.441342,-11.632749,134.335250,-12.353811,134.142912,ISS066,E,182268,20220107,-11.4,134.2,10401,166.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-182268.JPG
-12.702215,-59.812320,-15.460846,-61.023780,-16.860855,-58.716838,-14.102224,-57.505378,ISS063,E,93466,20200922,-16.6,-56.5,96555,249.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS063/ISS063-E-93466.JPG
-12.744391,17.912288,-13.995281,18.202448,-13.921798,19.104499,-12.670908,18.814339,ISS028,E,6800,20110602,-13.9,19.7,13862,-78.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS028/ISS028-E-6800.JPG
-12.752068,32.845572,-14.407539,32.081873,-15.556807,34.568674,-13.901336,35.332373,ISS063,E,64108,20200801,-15.4,32.8,60007,153.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS063/ISS063-E-64108.JPG
-12.757966,32.852756,-14.413489,32.079977,-15.571119,34.563834,-13.915595,35.336613,ISS063,E,64107,20200801,-15.4,32.8,60151,153.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS063/ISS063-E-64107.JPG
-12.786345,-58.645204,-15.454370,-60.188903,-16.776328,-58.506198,-14.108303,-56.962499,ISS063,E,93468,20200922,-16.6,-56.4,78228,237.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS063/ISS063-E-93468.JPG
-12.825701,39.425461,-14.247415,39.512236,-14.110789,41.660087,-12.689076,41.573312,ISS062,E,115442,20200326,-15.2,39.9,36941,4.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-115442.JPG
-12.832174,-76.008793,-15.577309,-76.711371,-16.091959,-73.872970,-13.346824,-73.170392,ISS063,E,52993,20200722,-22.0,-79.5,97824,-21.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS063/ISS063-E-52993.JPG
-12.862077,34.072973,-14.017732,34.295816,-13.872633,35.095353,-12.716979,34.872510,ISS066,E,97900,20211229,-13.5,34.0,11529,100.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-97900.JPG
-12.913031,-51.163053,-13.254039,-52.360509,-13.917110,-52.306505,-13.576102,-51.109049,ISS060,E,54349,20190904,-13.7,-60.9,9792,-88.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS060/ISS060-E-54349.JPG
-12.914633,-74.725570,-14.309583,-74.887308,-14.467520,-74.365843,-13.072570,-74.204105,ISS060,E,7089,20190712,-10.2,-78.3,9065,78.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS060/ISS060-E-7089.JPG
-12.958882,-63.836111,-13.582949,-63.961500,-13.775129,-63.004616,-13.151061,-62.879227,ISS066,E,190057,20220228,-13.5,-63.4,7490,-10.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-190057.JPG
-12.984519,-72.289489,-13.753049,-72.582241,-14.005405,-71.684491,-13.236875,-71.391739,ISS063,E,53028,20200722,-14.6,-73.4,9203,-25.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS063/ISS063-E-53028.JPG
-12.986442,-76.114549,-13.920446,-76.705790,-14.405026,-75.983826,-13.471021,-75.392584,ISS049,E,38852,20161012,-19.0,-79.0,11567,-50.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS049/ISS049-E-38852.JPG
-12.986487,-75.868577,-14.359764,-76.187732,-14.795548,-75.211727,-13.422271,-74.892572,ISS064,E,9294,20201203,-20.5,-76.7,17796,-26.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-9294.JPG
-12.997340,-76.123885,-13.932861,-76.719832,-14.421864,-76.001220,-13.486343,-75.405273,ISS049,E,38850,20161012,-19.0,-79.0,11601,-51.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS049/ISS049-E-38850.JPG
-13.002966,-76.170231,-14.407844,-76.465566,-14.846979,-75.471296,-13.442101,-75.175961,ISS064,E,9293,20201203,-20.6,-76.7,18360,-24.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-9293.JPG
-13.003699,-76.120867,-13.932744,-76.710474,-14.417708,-75.988017,-13.488663,-75.398410,ISS049,E,38851,20161012,-19.0,-79.0,11522,-50.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS049/ISS049-E-38851.JPG
-13.041232,33.918583,-15.067405,34.285135,-14.642786,35.591949,-12.616613,35.225397,ISS062,E,117125,20200329,-16.7,32.8,33729,100.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-117125.JPG
-13.054054,47.957083,-13.442155,47.581022,-13.785060,48.544984,-13.396960,48.921045,ISS048,E,58495,20160814,-13.5,44.2,6063,-30.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS048/ISS048-E-58495.JPG
-13.056851,33.977801,-15.043128,34.303723,-14.668445,35.623491,-12.682168,35.297569,ISS062,E,117126,20200329,-16.6,32.8,33005,98.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-117126.JPG
-13.058945,-63.912033,-13.739294,-64.001301,-13.875499,-62.959425,-13.195151,-62.870157,ISS066,E,190060,20220228,-13.7,-63.3,8688,-7.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-190060.JPG
-13.077366,13.333329,-13.570397,12.557474,-14.413627,13.017940,-13.920596,13.793796,ISS067,E,189110,20220716,-15.5,10.6,10607,-68.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-189110.JPG
-13.084352,-75.514117,-14.435482,-75.815764,-14.897428,-74.836425,-13.546298,-74.534778,ISS064,E,9295,20201203,-20.4,-76.6,17585,-23.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-9295.JPG
-13.085911,44.659440,-13.272204,45.201094,-12.521427,45.582707,-12.335134,45.041052,ISS066,E,4929,20211020,-12.3,42.5,5773,64.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-4929.JPG
-13.091354,-76.139924,-14.037423,-76.764572,-14.509812,-76.021259,-13.563743,-75.396611,ISS049,E,38847,20161012,-19.1,-79.1,12013,-52.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS049/ISS049-E-38847.JPG
-13.144848,-39.067669,-13.457184,-38.581595,-12.715642,-38.223929,-12.403306,-38.710003,ISS065,E,439821,20211002,-14.7,-37.8,5702,63.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-439821.JPG
-13.214099,-74.323581,-14.023000,-75.061890,-14.463016,-74.814923,-13.654115,-74.076613,ISS017,E,10837,20080709,-8.4,-73.7,6312,25.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS017/ISS017-E-10837.JPG
-13.311334,-73.850432,-14.758916,-74.027293,-14.938462,-73.436660,-13.490880,-73.259799,ISS060,E,7091,20190712,-10.6,-78.0,10656,79.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS060/ISS060-E-7091.JPG
-13.311633,-172.807406,-13.905364,-172.902203,-14.058245,-172.120072,-13.464514,-172.025275,ISS055,E,70606,20180513,-15.6,-172.5,5765,-10.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS055/ISS055-E-70606.JPG
-13.314243,136.637874,-12.853468,136.037936,-13.570495,135.556439,-14.031271,136.156377,ISS066,E,182259,20220107,-10.8,133.8,7858,242.1,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-182259.JPG
-13.399718,48.673380,-13.447077,49.514778,-11.810147,49.515950,-11.762788,48.674552,ISS068,E,24094,20221125,-16.5,49.0,16656,90.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS068/ISS068-E-24094.JPG
-13.425627,167.285410,-14.076882,167.066336,-14.192090,167.764898,-13.540835,167.983972,ISS062,E,140154,20200408,-13.8,169.9,5778,-24.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-140154.JPG
-13.427716,167.251000,-13.903985,166.898452,-14.179987,167.741923,-13.703718,168.094471,ISS062,E,140150,20200408,-14.2,169.7,6005,-31.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-140150.JPG
-13.448390,-75.155235,-14.647755,-75.497162,-15.039174,-74.560923,-13.839810,-74.218996,ISS064,E,9296,20201203,-20.4,-76.6,15094,-28.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-9296.JPG
-13.452825,-73.510374,-15.496325,-76.199409,-16.714313,-73.729465,-14.670812,-71.040430,ISS064,E,26458,20210126,-18.2,-79.6,99566,-58.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-26458.JPG
-13.458924,-61.333815,-13.681072,-60.667439,-12.932691,-60.577464,-12.710543,-61.243840,ISS056,E,96022,20180714,-11.3,-64.4,6257,85.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS056/ISS056-E-96022.JPG
-13.468401,12.960854,-13.382029,12.355122,-14.172510,12.075622,-14.258883,12.681355,ISS049,E,6417,20160918,-15.6,10.8,6052,253.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS049/ISS049-E-6417.JPG
-13.482392,-61.205723,-16.444686,-62.157769,-17.607279,-59.793177,-14.644985,-58.841131,ISS063,E,93459,20200922,-16.7,-56.5,96822,256.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS063/ISS063-E-93459.JPG
-13.492701,-57.197679,-15.726383,-58.242333,-16.681777,-56.859648,-14.448096,-55.814995,ISS065,E,416158,20210921,-16.9,-56.4,48888,64.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-416158.JPG
-13.515080,47.463290,-14.027762,47.324403,-14.360772,48.074319,-13.848090,48.213206,ISS059,E,75391,20190526,-17.6,47.6,5180,-15.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS059/ISS059-E-75391.JPG
-13.582489,45.723165,-11.534452,45.654099,-11.160898,43.753875,-13.208935,43.822941,ISS067,E,147706,20220622,-8.2,44.3,46791,183.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-147706.JPG
-13.585626,48.505215,-13.654227,49.352336,-11.984254,49.380624,-11.915653,48.533502,ISS068,E,24093,20221125,-16.5,49.0,17118,88.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS068/ISS068-E-24093.JPG
-13.595313,-74.759240,-14.734178,-75.144640,-15.139217,-74.233229,-14.000352,-73.847829,ISS064,E,9297,20201203,-20.3,-76.5,14333,-32.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-9297.JPG
-13.632461,-48.144743,-14.100879,-48.487126,-14.638645,-47.740617,-14.170228,-47.398234,ISS063,E,98317,20201001,-12.3,-47.9,6414,235.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS063/ISS063-E-98317.JPG
-13.655830,-62.155988,-15.395128,-62.101717,-15.531830,-60.833209,-13.792532,-60.887479,ISS024,E,12135,20100817,-13.1,-62.9,26368,92.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS024/ISS024-E-12135.JPG
-13.680725,-51.094208,-13.887761,-53.015379,-14.958309,-53.060249,-14.751273,-51.139077,ISS060,E,54346,20190904,-13.3,-61.2,24582,268.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS060/ISS060-E-54346.JPG
-13.715341,-76.361285,-15.171544,-76.710097,-15.341045,-75.898428,-13.884841,-75.549616,ISS049,E,8688,20160922,-13.8,-80.5,14887,254.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS049/ISS049-E-8688.JPG
-13.742223,-76.389801,-15.003279,-75.934344,-14.571065,-75.080368,-13.310009,-75.535825,ISS009,E,5688,20040505,-12.9,-74.5,15304,-70.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS009/ISS009-E-5688.JPG
-13.773378,-51.353581,-14.010613,-52.516885,-14.669950,-52.456640,-14.432715,-51.293335,ISS060,E,54352,20190904,-13.8,-60.8,9385,-87.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS060/ISS060-E-54352.JPG
-13.908712,144.779219,-14.368734,144.542179,-14.795836,145.268605,-14.335814,145.505645,ISS067,E,2181,20220402,-16.0,145.6,5227,-25.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-2181.JPG
-13.924236,48.477249,-13.961900,49.298272,-12.333180,49.359455,-12.295515,48.538432,ISS068,E,24092,20221125,-16.6,49.0,16164,86.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS068/ISS068-E-24092.JPG
-13.944513,-74.285263,-14.645540,-74.537888,-14.873804,-73.882694,-14.172777,-73.630069,ISS064,E,9299,20201203,-20.0,-76.3,6204,-29.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-9299.JPG
-13.961772,-71.592516,-14.795351,-71.784283,-14.932907,-70.833480,-14.099329,-70.641713,ISS063,E,53027,20200722,-14.7,-73.5,9827,-16.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS063/ISS063-E-53027.JPG
-13.967968,-51.602388,-14.174503,-52.567851,-14.785193,-52.529508,-14.578657,-51.564044,ISS060,E,54353,20190904,-13.9,-60.8,7172,-88.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS060/ISS060-E-54353.JPG
-13.969191,-71.836891,-14.777293,-71.509912,-14.323777,-70.326178,-13.515675,-70.653158,ISS066,E,101315,20211231,-15.2,-70.5,13276,201.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-101315.JPG
-13.973295,-54.081959,-15.137678,-54.791451,-15.909951,-53.853849,-14.745568,-53.144357,ISS060,E,54378,20190904,-17.7,-57.8,19630,-48.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS060/ISS060-E-54378.JPG
-13.990496,-71.855156,-14.793778,-71.524712,-14.349558,-70.339215,-13.546275,-70.669658,ISS066,E,101319,20211231,-15.2,-70.5,13205,203.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-101319.JPG
